Jun 13, 2019  08:22:15 AM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.003

Pressure vs Time Scan Setup:

Active channels in Scan, 6 
Units, Torr
Sample Period, 1.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.91E-004 
Filament Current, 1.00, mAmps
Start time, Jun 13, 2019  08:22:15 AM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         28.00          Nitrogen              1.00         3            OFF
2         57.00          TMA                   1.00         3            OFF
3         18.00          Water                 1.00         3            OFF
4         16.00          Methane               1.00         3            OFF
5         32.00          Oxygen                1.00         3            OFF
6         44.00          Carbon dioxide        1.00         3            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   

434.625,   4.1122E-007,   4.7794E-010,   3.4519E-009,   2.6771E-009,   6.6719E-010,  -6.1635E-010,  
439.610,   3.9474E-007,   4.8175E-010,   3.4849E-009,   2.4460E-009,   6.6247E-010,  -6.4046E-010,  
444.610,   3.9450E-007,   4.4307E-010,   3.4288E-009,   2.6132E-009,   6.8973E-010,  -5.9958E-010,  
449.625,   3.7498E-007,   4.8887E-010,   3.4124E-009,   2.4665E-009,   8.8260E-010,  -2.9874E-010,  
454.625,   3.7451E-007,   4.6061E-010,   3.3114E-009,   2.1887E-009,   7.5734E-010,  -4.9214E-010,  
459.625,   3.6958E-007,   4.7199E-010,   3.2999E-009,   2.6373E-009,   6.2264E-010,  -4.7904E-010,  
464.625,   3.5751E-007,   4.3642E-010,   3.2798E-009,   2.6855E-009,   4.3711E-010,  -5.8491E-010,  
469.610,   3.5782E-007,   5.0267E-010,   3.2321E-009,   2.4376E-009,   3.8941E-010,  -6.7610E-010,  
474.610,   3.6830E-007,   4.8387E-010,   3.1969E-009,   2.5508E-009,   6.1635E-010,  -5.9172E-010,  
479.625,   3.4502E-007,   4.1402E-010,   3.1391E-009,   2.3910E-009,   5.1415E-010,  -4.3501E-010,  
484.610,   3.4844E-007,   4.5741E-010,   3.1624E-009,   2.3878E-009,   5.9958E-010,  -2.7830E-010,  
489.610,   3.4074E-007,   4.0932E-010,   3.0721E-009,   2.3260E-009,   5.1101E-010,  -5.2149E-010,  
494.625,   3.2170E-007,   4.5066E-010,   3.0004E-009,   2.6819E-009,   4.5388E-010,  -4.3501E-010,  
499.610,   3.2919E-007,   4.9276E-010,   3.0314E-009,   2.3213E-009,   2.3061E-010,  -4.1614E-010,  
504.625,   3.1752E-007,   4.2561E-010,   2.9410E-009,   2.3454E-009,   6.9969E-010,  -5.5451E-010,  
509.625,   3.1872E-007,   4.6225E-010,   2.9042E-009,   2.2505E-009,   7.9036E-010,  -2.4686E-010,  
514.625,   2.9543E-007,   4.6445E-010,   2.8981E-009,   2.3024E-009,   6.7243E-010,  -5.3512E-010,  
519.610,   3.0791E-007,   4.9368E-010,   2.8616E-009,   1.9403E-009,   4.6698E-010,  -4.7013E-010,  
524.625,   3.3279E-007,   5.0631E-010,   2.8624E-009,   2.3097E-009,   4.3396E-010,  -2.8616E-010,  
529.610,   3.0188E-007,   4.6706E-010,   2.7712E-009,   2.0587E-009,   6.3574E-010,  -4.1143E-010,  
534.625,   2.8997E-007,   4.4151E-010,   2.7880E-009,   2.1305E-009,   5.5136E-010,  -2.4004E-010,  
539.610,   2.9352E-007,   4.4029E-010,   2.7828E-009,   2.2390E-009,   3.9308E-010,  -5.0262E-010,  
544.625,   2.8148E-007,   4.5611E-010,   2.7296E-009,   2.0498E-009,   5.5870E-010,  -6.6509E-010,  
549.625,   2.8737E-007,   4.8784E-010,   2.6759E-009,   2.5079E-009,   4.4706E-010,  -5.6761E-010,  
554.625,   2.8247E-007,   4.6565E-010,   2.6857E-009,   2.2427E-009,   3.9046E-010,  -3.1971E-010,  
559.625,   2.8812E-007,   4.5048E-010,   2.6448E-009,   2.2752E-009,   2.3218E-010,  -4.3449E-010,  
564.610,   2.7403E-007,   4.5317E-010,   2.6317E-009,   2.0702E-009,   5.1101E-010,  -3.0608E-010,  
569.610,   2.7704E-007,   4.5613E-010,   2.5759E-009,   1.9203E-009,   3.4015E-010,  -4.4078E-010,  
574.610,   2.7066E-007,   4.5848E-010,   2.5832E-009,   2.1179E-009,   3.6845E-010,  -4.0828E-010,  
579.610,   2.7679E-007,   4.8335E-010,   2.5617E-009,   2.2112E-009,   2.2170E-010,  -2.8354E-010,  
584.610,   2.6595E-007,   4.6433E-010,   2.4799E-009,   1.9261E-009,   2.9979E-010,  -3.6740E-010,  
589.625,   2.6266E-007,   4.4251E-010,   2.5102E-009,   2.0592E-009,   3.2338E-010,  -4.4497E-010,  
594.625,   2.4990E-007,   4.4888E-010,   2.4596E-009,   2.3134E-009,   4.5597E-010,  -4.8795E-010,  
599.625,   2.4824E-007,   4.4767E-010,   2.4338E-009,   2.4140E-009,   5.5818E-010,  -6.1321E-010,  
604.625,   2.5671E-007,   4.3211E-010,   2.3713E-009,   1.8433E-009,   3.3700E-010,  -4.3973E-010,  
609.625,   2.4962E-007,   4.8091E-010,   2.4305E-009,   2.4775E-009,   6.4832E-010,  -4.3763E-010,  
614.641,   2.4315E-007,   4.0663E-010,   2.3824E-009,   1.7102E-009,   3.7002E-010,  -4.0094E-010,  
619.641,   2.4183E-007,   4.4802E-010,   2.3771E-009,   2.1321E-009,   7.5629E-010,  -4.1824E-010,  
624.641,   2.4099E-007,   4.5731E-010,   2.3651E-009,   2.6908E-009,   5.2306E-010,  -3.8260E-010,  
629.641,   2.3956E-007,   4.3317E-010,   2.3119E-009,   1.7301E-009,   3.6950E-010,  -3.6216E-010,  
634.641,   2.3403E-007,   4.5915E-010,   2.3357E-009,   2.5231E-009,   3.9570E-010,  -4.0042E-010,  
639.641,   2.2607E-007,   4.5262E-010,   2.2869E-009,   1.8653E-009,   2.1908E-010,  -3.8470E-010,  
644.641,   2.2618E-007,   4.3222E-010,   2.2674E-009,   1.8805E-009,   1.4099E-010,  -5.3040E-010,  
649.656,   2.1344E-007,   4.4827E-010,   2.2510E-009,   2.2469E-009,   1.4990E-010,  -5.2516E-010,  
654.656,   2.1774E-007,   4.7246E-010,   2.2487E-009,   2.2175E-009,   4.2296E-010,  -5.4927E-010,  
659.656,   2.2701E-007,   4.5921E-010,   2.2270E-009,   2.4114E-009,   5.6971E-010,  -4.3658E-010,  
664.656,   2.2167E-007,   4.7019E-010,   2.2281E-009,   1.9282E-009,   3.3857E-010,  -3.4434E-010,  
669.656,   2.1039E-007,   4.6390E-010,   2.1993E-009,   1.7909E-009,   3.4853E-010,  -4.3344E-010,  
674.656,   2.1688E-007,   4.2348E-010,   2.2108E-009,   1.8695E-009,   2.7621E-010,  -4.6541E-010,  
679.656,   2.0673E-007,   4.5901E-010,   2.1888E-009,   2.1913E-009,   3.7474E-010,  -5.0734E-010,  
684.656,   2.1303E-007,   4.3942E-010,   2.1518E-009,   2.0084E-009,   2.8564E-010,  -4.9738E-010,  
689.656,   1.9864E-007,   4.4480E-010,   2.1470E-009,   2.4245E-009,   2.3008E-010,  -5.3669E-010,  
694.641,   1.9770E-007,   4.5866E-010,   2.1270E-009,   1.4513E-009,   5.9172E-010,  -6.7767E-010,  
699.656,   1.9801E-007,   4.5562E-010,   2.0752E-009,   2.2296E-009,   3.5587E-010,  -4.0776E-010,  
704.656,   1.9683E-007,   4.6391E-010,   2.0944E-009,   1.5991E-009,   2.8931E-010,  -3.1447E-010,  
709.641,   1.8786E-007,   4.5899E-010,   2.0521E-009,   2.0236E-009,   1.7348E-010,  -6.2055E-010,  
714.656,   1.9846E-007,   4.4224E-010,   2.0442E-009,   1.7767E-009,   4.2191E-010,  -4.3396E-010,  
719.641,   1.9485E-007,   4.6304E-010,   2.0172E-009,   1.6871E-009,   2.6992E-010,  -4.1614E-010,  
724.656,   1.8615E-007,   4.8486E-010,   2.0276E-009,   2.0252E-009,   3.8994E-010,  -5.3774E-010,  
729.656,   1.9478E-007,   4.5296E-010,   2.0207E-009,   1.8983E-009,   1.4361E-010,  -6.3574E-010,  
734.656,   1.8130E-007,   4.5639E-010,   2.0311E-009,   2.1321E-009,   4.9790E-010,  -4.3920E-010,  
739.656,   1.8061E-007,   4.4335E-010,   1.9643E-009,   2.4036E-009,   3.8836E-010,  -5.1834E-010,  
744.641,   1.8435E-007,   4.7360E-010,   1.9895E-009,   1.8422E-009,   2.1226E-010,  -4.5964E-010,  
749.656,   1.8088E-007,   4.5063E-010,   1.9659E-009,   1.7925E-009,   2.9822E-010,  -4.7799E-010,  
754.656,   1.7802E-007,   4.4129E-010,   1.9284E-009,   1.5812E-009,   2.5681E-011,  -3.7631E-010,  
